is_interactive,	number_of_scripts,	number_of_completed_tutorials,	author_name,	join_date,	features,	activedays,	receivedpositivereviews,	subscribers,	score,	
1,	2,	1,	Steve Harding,	2013-12-12 02:37:07,	26,	2,	0,	0,	13,
1,	2,	1,	Arshiya Jeelani,	2013-12-13 01:58:38,	30,	2,	0,	0,	14,
1,	2,	1,	nyomi jose,	2013-12-13 22:05:40,	46,	3,	0,	0,	16,
1,	2,	1,	Martin Shoraji,	2013-12-14 01:25:56,	20,	1,	0,	0,	12,
1,	2,	1,	Rohan Nagar,	2013-12-13 15:40:04,	48,	1,	0,	0,	14,
1,	2,	1,	damein ponders II,	2013-12-13 15:09:01,	30,	1,	0,	0,	13,
1,	2,	1,	himjason .,	2013-12-13 15:23:37,	53,	1,	0,	0,	15,
1,	2,	1,	Bashari Guidry,	2013-12-13 15:24:29,	48,	1,	0,	0,	14,
1,	2,	1,	will  graham3,	2013-12-13 15:06:47,	30,	1,	0,	0,	13,
1,	2,	1,	Andreas Opsal,	2013-12-13 13:53:02,	30,	1,	0,	0,	13,
1,	2,	1,	Mats Mathisen,	2013-12-13 14:06:56,	18,	1,	0,	0,	11,
1,	2,	1,	User2630085,	2013-12-13 02:36:35,	30,	1,	0,	0,	13,
1,	2,	1,	User573924,	2013-12-11 05:07:09,	53,	3,	0,	0,	17,
1,	2,	1,	steph Beman,	2013-12-12 19:19:54,	52,	5,	0,	0,	19,
1,	2,	1,	alvarado soc,	2013-12-12 14:29:39,	48,	3,	0,	0,	16,
1,	2,	1,	Erik Freeman,	2013-12-12 20:55:55,	18,	6,	0,	0,	16,
1,	2,	1,	Raquel Hernandez,	2013-12-12 20:39:02,	30,	1,	0,	0,	13,
1,	2,	1,	Logan Connelly,	2013-12-12 20:05:35,	53,	3,	0,	0,	17,
1,	2,	1,	Thomas Crozier,	2013-12-12 19:18:28,	20,	1,	0,	0,	12,
1,	2,	1,	User91566,	2013-12-09 09:25:14,	17,	2,	0,	0,	12,
1,	2,	1,	User23582,	2012-02-21 00:03:53,	52,	5,	0,	0,	19,
1,	2,	2,	Cali Young,	2013-12-12 18:12:00,	12,	2,	0,	0,	12,
1,	2,	1,	User311701,	2013-12-10 20:13:59,	57,	10,	0,	0,	24,
1,	2,	1,	Shaan Nijjar,	2013-12-12 18:12:18,	22,	1,	0,	0,	12,
1,	2,	1,	User706081,	2013-12-12 13:07:21,	30,	1,	0,	0,	13,
1,	2,	1,	Thomas kemp,	2013-12-05 15:31:34,	53,	2,	0,	0,	16,
1,	2,	1,	User49173,	2013-12-12 03:08:03,	26,	2,	0,	0,	13,
1,	2,	1,	Wahaj Ayub,	2013-12-12 10:51:00,	30,	3,	0,	0,	15,
1,	2,	1,	Emma Flobak,	2013-12-11 09:37:29,	53,	3,	0,	0,	17,
1,	2,	1,	Darryl Bailey,	2013-12-12 08:06:45,	30,	1,	0,	0,	13,
1,	2,	1,	mlemster97,	2013-12-12 07:23:18,	18,	2,	0,	0,	12,
1,	2,	1,	Wayne Khawkay,	2013-12-12 04:37:08,	47,	1,	0,	0,	14,
1,	2,	1,	User08251,	2013-12-12 04:56:01,	0,	1,	0,	0,	1,
1,	2,	1,	Jason Kinnison-Holmes,	2013-12-12 04:20:09,	30,	1,	0,	0,	13,
1,	2,	1,	Jake Smith4,	2013-12-12 01:39:02,	53,	2,	0,	0,	16,
1,	2,	1,	Ethan Katz,	2013-12-12 02:11:20,	52,	3,	0,	0,	17,
1,	2,	1,	Lucy Guan,	2013-12-12 02:19:22,	48,	4,	0,	0,	17,
1,	2,	1,	Cynthia Murillo,	2013-12-11 06:50:03,	57,	2,	0,	0,	16,
1,	2,	1,	Baylee Perera,	2013-12-12 00:12:36,	52,	3,	0,	0,	17,
1,	2,	1,	Carson DeBetta,	2013-12-11 20:16:18,	18,	2,	0,	0,	12,
1,	2,	1,	User817244,	2013-12-11 20:05:38,	30,	1,	0,	0,	13,
1,	2,	1,	Kaitline Le,	2013-12-11 05:01:28,	46,	1,	0,	0,	14,
1,	2,	1,	Isaac Baumert,	2013-12-11 19:05:36,	57,	4,	0,	0,	18,
1,	2,	1,	Aziza Rishmawi,	2013-12-11 17:33:40,	53,	1,	0,	0,	15,
1,	2,	1,	Abeer Zaidi,	2013-12-09 13:55:44,	48,	3,	0,	0,	16,
1,	2,	1,	Elizabeth DeLapp,	2013-12-11 16:32:16,	48,	2,	0,	0,	15,
1,	2,	1,	PAULA MOCK,	2013-12-11 14:48:28,	48,	3,	1,	0,	17,
1,	2,	1,	ben tucker,	2013-12-11 14:50:37,	18,	1,	0,	0,	11,
1,	2,	1,	Josh Delgado,	2013-12-11 06:17:34,	45,	4,	0,	0,	17,
1,	2,	1,	User31070,	2013-12-10 23:06:04,	48,	3,	0,	0,	16,
1,	2,	1,	jacob bridgers,	2013-12-10 22:46:04,	48,	3,	0,	0,	16,
1,	2,	2,	VenkatRK,	2013-02-06 21:34:22,	147,	70,	6,	1,	46,
1,	2,	1,	zenopcpe,	2013-12-10 18:38:44,	48,	1,	0,	0,	14,
1,	2,	1,	jjzam jardin,	2013-12-10 20:10:46,	53,	1,	0,	0,	15,
1,	2,	1,	AmitayAbudy,	2013-12-10 12:25:44,	57,	1,	0,	0,	15,
1,	2,	1,	User071292,	2013-12-09 19:45:15,	48,	3,	0,	0,	16,
1,	2,	1,	Marcos Assis Silva,	2013-12-10 18:27:31,	48,	1,	0,	0,	14,
1,	2,	1,	Josh Ha51,	2013-12-10 14:33:09,	48,	1,	0,	0,	14,
1,	2,	1,	matt cole,	2013-12-09 19:53:52,	48,	2,	0,	0,	15,
1,	2,	1,	User89232,	2013-12-10 03:04:11,	48,	2,	0,	0,	15,
1,	2,	1,	User406822,	2013-12-08 16:08:49,	26,	3,	0,	0,	14,
1,	2,	1,	Tom Waterbury,	2013-12-09 23:38:46,	48,	1,	0,	0,	14,
1,	2,	2,	ifelden1,	2013-12-09 21:20:49,	20,	1,	0,	0,	12,
1,	2,	1,	Craig Rowland,	2013-12-09 19:55:01,	53,	3,	0,	0,	17,
1,	2,	1,	Terrible Averell,	2013-10-12 02:17:01,	24,	9,	0,	0,	20,
1,	2,	1,	User02723,	2013-12-09 15:47:52,	45,	2,	0,	0,	15,
1,	2,	1,	User00599,	2012-11-11 22:15:01,	23,	2,	0,	0,	13,
1,	2,	1,	Code Master,	2013-12-09 14:29:28,	18,	2,	0,	0,	12,
1,	2,	1,	User207264,	2013-12-09 13:51:14,	22,	1,	0,	0,	12,
1,	2,	1,	User693942,	2013-12-09 09:56:16,	52,	1,	0,	0,	15,
1,	2,	1,	User598271,	2013-12-08 22:23:25,	30,	3,	0,	0,	15,
1,	2,	1,	Arbaaz Muslim,	2013-12-08 21:24:28,	48,	1,	0,	0,	14,
1,	2,	1,	Kirea Snell,	2013-12-08 14:34:26,	30,	6,	0,	0,	18,
1,	2,	1,	User216913,	2013-12-08 13:39:06,	30,	3,	0,	0,	15,
1,	2,	1,	Kabir Jain,	2013-12-07 07:42:56,	45,	2,	0,	0,	15,
1,	2,	1,	User360833,	2012-03-04 07:30:36,	48,	6,	0,	0,	19,
1,	2,	1,	Djeneba toure-burke,	2013-09-18 03:57:10,	48,	6,	0,	0,	19,
1,	2,	2,	Mauro de Curtis,	2013-12-08 01:07:07,	11,	1,	0,	0,	11,
1,	2,	1,	abhishek thumbe,	2013-05-04 13:43:48,	64,	51,	0,	0,	29,
1,	2,	1,	UserY Y32,	2013-12-07 16:45:37,	52,	2,	0,	0,	16,
1,	2,	1,	User761344,	2013-12-07 20:17:18,	30,	1,	0,	0,	13,
1,	2,	1,	TheBlahwaa,	2013-12-05 22:48:41,	27,	4,	0,	0,	15,
1,	2,	1,	coolcreator,	2013-12-07 04:20:00,	48,	2,	0,	0,	15,
1,	2,	2,	andy gowrley,	2013-12-06 22:03:36,	12,	4,	0,	0,	14,
1,	2,	1,	Bishi Ksa,	2013-12-06 19:15:02,	23,	1,	0,	0,	12,
1,	2,	1,	Angelo De Rosa,	2013-12-06 18:07:10,	30,	1,	0,	0,	13,
1,	2,	1,	Assad Abad,	2013-12-06 10:52:04,	25,	1,	0,	0,	12,
1,	2,	1,	GameHEAD,	2013-07-21 05:36:13,	45,	16,	0,	0,	23,
1,	2,	1,	Luke Jones4,	2013-12-04 14:49:57,	45,	1,	0,	0,	14,
1,	2,	1,	James Kynaston,	2013-12-03 10:26:33,	48,	3,	0,	0,	16,
1,	2,	1,	User00706,	2013-10-30 11:22:35,	15,	3,	0,	0,	13,
1,	2,	1,	User422042,	2013-11-27 16:41:23,	36,	2,	0,	0,	14,
1,	2,	1,	Oscar Toohey,	2013-11-26 23:51:07,	18,	1,	0,	0,	11,
1,	2,	2,	User842623,	2013-09-30 10:17:59,	36,	5,	0,	0,	17,
1,	2,	1,	FlavioFontes,	2013-11-14 01:19:07,	71,	13,	0,	0,	26,
1,	2,	1,	User39612,	2013-11-24 00:00:28,	18,	2,	0,	0,	12,
1,	2,	1,	Quokkaofawesome,	2014-01-10 00:02:13,	45,	2,	1,	0,	16,
1,	2,	1,	User623695,	2013-11-06 14:29:47,	59,	16,	0,	0,	24,
1,	2,	1,	Charlotte Kinnin,	2013-11-15 12:18:42,	21,	2,	0,	0,	13,
1,	2,	2,	Jamie Chaplin8,	2013-11-12 15:56:46,	14,	3,	0,	0,	13,
1,	2,	1,	User81946,	2013-11-17 19:43:49,	7,	3,	0,	0,	10,
1,	2,	1,	User897477,	2013-11-01 01:24:38,	35,	15,	0,	0,	22,
1,	2,	1,	Simone Cucchi,	2013-11-07 19:19:07,	30,	5,	0,	0,	17,
1,	2,	1,	User478922,	2013-06-29 11:55:02,	45,	8,	0,	0,	21,
1,	2,	1,	AwesomeBoar .,	2013-11-17 04:56:42,	32,	2,	0,	0,	14,
1,	2,	1,	User372205,	2013-06-21 05:03:40,	17,	9,	0,	0,	19,
1,	2,	1,	User473467,	2013-08-19 22:21:46,	32,	37,	0,	0,	24,
1,	2,	1,	Daxeel Soni,	2013-11-14 12:53:22,	45,	5,	0,	0,	18,
1,	2,	1,	toolman2011,	2013-10-28 21:53:45,	88,	8,	3,	0,	28,
1,	2,	2,	Daniel O Reilly,	2013-11-11 22:58:09,	14,	1,	0,	0,	11,
1,	2,	1,	Richard404,	2013-11-11 11:15:33,	17,	2,	0,	0,	12,
1,	2,	1,	Herbert F#,	2013-09-02 11:30:04,	53,	16,	0,	0,	24,
1,	2,	1,	joarjoarvisual,	2013-11-09 04:02:01,	45,	2,	0,	0,	15,
1,	2,	2,	Florian Zeller,	2013-11-07 09:19:54,	125,	3,	0,	0,	24,
1,	2,	2,	joko riyanto,	2013-11-07 18:21:06,	5,	1,	0,	0,	6,
1,	2,	2,	User450549,	2013-10-06 16:22:24,	11,	2,	0,	0,	12,
1,	2,	1,	Tusshar Verma,	2013-10-09 15:56:11,	35,	3,	0,	0,	15,
1,	2,	1,	Connor Nesbitt,	2013-10-10 11:06:10,	14,	3,	0,	0,	13,
1,	2,	1,	Frank Dippnall,	2013-10-10 11:02:50,	27,	4,	0,	0,	15,
1,	2,	1,	Yogscast: Sips_,	2013-10-10 11:02:32,	29,	4,	2,	3,	20,
1,	2,	1,	Cryaotic,	2013-10-10 11:14:11,	20,	4,	0,	1,	16,
1,	2,	1,	Yolo Swaggins,	2013-10-10 11:02:58,	43,	4,	2,	3,	22,
1,	2,	1,	YOGSCAST: Duncan,	2013-10-10 11:02:22,	20,	4,	1,	2,	18,
1,	2,	1,	Courtney Barrow,	2013-10-17 10:55:50,	42,	3,	0,	0,	16,
1,	2,	1,	User191758,	2013-02-09 20:49:38,	0,	5,	0,	0,	5,
1,	2,	1,	User486866,	2013-10-22 01:08:44,	14,	1,	0,	0,	11,
1,	2,	1,	brandenStar,	2013-09-14 20:55:55,	70,	32,	0,	0,	28,
1,	2,	1,	Lizeth Jimenez,	2013-10-18 19:29:56,	36,	1,	1,	0,	14,
1,	2,	1,	ZeR0xFuZiOnZ,	2013-09-18 15:34:43,	38,	7,	0,	0,	19,
1,	2,	1,	User62312,	2013-09-02 18:20:30,	1,	4,	0,	0,	5,
1,	2,	2,	Patrick K.,	2013-09-20 22:28:32,	0,	4,	1,	0,	5,
1,	2,	1,	Turd Incorporated,	2013-08-12 15:39:49,	77,	14,	1,	0,	27,
1,	2,	1,	Amthorab,	2012-02-04 18:30:15,	12,	3,	0,	0,	13,
1,	2,	1,	User283557,	2013-08-14 19:23:27,	0,	4,	0,	0,	4,
1,	2,	1,	User642970,	2013-09-06 21:06:49,	43,	5,	0,	0,	18,
1,	2,	2,	User4263,	2011-12-01 17:53:08,	6,	3,	1,	0,	10,
1,	2,	1,	User96037,	2013-03-11 01:18:48,	75,	64,	0,	0,	31,
1,	2,	1,	MatheusCardoso,	2013-05-25 04:33:03,	52,	1,	0,	1,	16,
1,	2,	1,	j20120307,	2013-05-25 00:42:37,	41,	11,	0,	0,	23,
1,	2,	1,	Esjaybell,	2013-03-08 18:54:21,	59,	46,	7,	0,	34,
1,	2,	1,	FrozenD24,	2013-03-22 03:04:07,	171,	42,	3,	1,	43,
1,	2,	1,	User642745,	2013-05-15 18:45:15,	5,	2,	0,	0,	7,
1,	2,	1,	Ehab Elagizy,	2013-05-14 03:07:50,	3,	1,	0,	0,	4,
1,	2,	1,	User41321,	2013-04-15 14:44:16,	60,	24,	0,	0,	26,
1,	2,	2,	User709262,	2013-04-15 14:46:57,	49,	22,	0,	0,	24,
1,	2,	2,	Alex Iley,	2013-05-07 15:08:39,	2,	1,	0,	0,	3,
1,	2,	1,	sridhar mani,	2013-05-06 15:19:42,	1,	1,	0,	0,	2,
1,	2,	1,	Divakar Gupta,	2013-05-03 23:26:23,	1,	1,	0,	0,	2,
1,	2,	1,	Marcel Erhart,	2013-04-25 14:22:33,	91,	3,	0,	0,	21,
1,	2,	1,	User318225,	2013-02-23 16:54:51,	0,	7,	0,	0,	7,
1,	2,	1,	Brendan Joseph Keating,	2013-04-16 00:51:12,	60,	6,	0,	0,	21,
1,	2,	1,	Jacob Morey,	2013-04-18 02:36:12,	0,	1,	0,	0,	1,
1,	2,	1,	Jordan Griffith,	2013-02-16 14:56:11,	40,	24,	1,	0,	25,
1,	2,	1,	Dinesh Kumar,	2013-04-09 18:25:25,	1,	1,	0,	0,	2,
1,	2,	1,	kvqing113,	2013-02-25 08:07:02,	83,	84,	0,	0,	34,
1,	2,	1,	User688029,	2013-03-23 14:56:43,	38,	4,	0,	0,	16,
1,	2,	1,	User997370,	2013-03-21 06:19:14,	2,	2,	0,	0,	4,
1,	2,	1,	User33252,	2013-03-18 09:00:11,	1,	1,	2,	1,	5,
1,	2,	1,	Josh Curcio,	2013-03-11 17:54:01,	38,	6,	0,	0,	18,
1,	2,	1,	User662004,	2013-03-14 20:55:12,	8,	2,	0,	1,	11,
1,	2,	1,	arcatdmz,	2012-06-20 01:46:54,	93,	95,	0,	0,	36,
1,	2,	1,	Nate Lockwood,	2013-02-16 15:31:54,	29,	4,	0,	0,	15,
1,	2,	1,	SCM Development,	2013-02-24 23:22:54,	57,	7,	0,	0,	21,
1,	2,	1,	smileham,	2013-02-23 11:20:35,	22,	4,	0,	0,	15,
1,	2,	1,	User544683,	2013-02-23 18:51:23,	42,	2,	0,	0,	15,
1,	2,	1,	User436384,	2013-02-22 18:45:15,	45,	3,	0,	0,	16,
1,	2,	1,	Luckstrik3r,	2013-02-20 14:19:28,	0,	1,	0,	0,	1,
1,	2,	1,	User96566,	2013-01-04 23:15:41,	50,	12,	0,	0,	24,
1,	2,	1,	User206324,	2013-02-17 10:17:22,	4,	1,	0,	0,	5,
1,	2,	1,	David McMillan,	2013-02-12 21:21:43,	63,	9,	0,	0,	24,
1,	2,	1,	Ben Rhoads,	2013-01-19 04:49:17,	78,	11,	0,	0,	26,
1,	2,	1,	Win Mawin,	2013-02-09 01:17:56,	1,	2,	0,	0,	3,
1,	2,	1,	User899299,	2013-01-20 01:07:27,	80,	6,	0,	0,	23,
1,	2,	1,	ketya09061981,	2013-01-27 14:51:35,	0,	1,	0,	0,	1,
1,	2,	1,	SerenityHuman,	2011-11-18 23:08:49,	148,	38,	1,	0,	36,
1,	2,	1,	Ashby333,	2012-12-20 01:03:59,	64,	8,	0,	0,	23,
1,	2,	2,	User260041,	2013-01-06 04:22:23,	2,	1,	0,	0,	3,
1,	2,	1,	Kalpesh Potdar,	2013-01-01 13:23:36,	0,	3,	1,	0,	4,
1,	2,	1,	User694490,	2013-01-01 22:00:37,	2,	2,	3,	0,	7,
1,	2,	1,	Ezad Rizqin,	2012-12-22 12:42:37,	2,	4,	0,	0,	6,
1,	2,	1,	User191375,	2012-12-21 10:26:38,	8,	1,	0,	0,	9,
1,	2,	1,	Guitarmasta,	2012-10-20 21:39:41,	28,	9,	0,	0,	20,
1,	2,	1,	Allan Joshua,	2012-09-20 20:09:20,	1,	6,	1,	0,	8,
1,	2,	1,	User971579,	2012-12-17 21:40:38,	12,	3,	0,	0,	13,
1,	2,	1,	User512187,	2012-05-11 03:36:09,	12,	8,	0,	0,	18,
1,	2,	1,	User04831,	2012-12-05 22:20:35,	53,	15,	0,	0,	24,
1,	2,	1,	mlegere1323,	2012-11-26 06:07:22,	82,	18,	7,	0,	34,
1,	2,	1,	Volley Achapong,	2012-12-03 04:39:21,	43,	2,	0,	0,	15,
1,	2,	1,	Meeran Farhad,	2012-11-22 20:32:37,	2,	2,	1,	0,	5,
1,	2,	1,	Tony Anderson,	2012-11-28 14:17:42,	3,	1,	0,	0,	4,
1,	2,	1,	ashwanth,	2012-11-18 20:49:38,	16,	3,	0,	0,	13,
1,	2,	1,	TheZars15,	2012-11-03 20:43:36,	65,	40,	2,	0,	30,
1,	2,	1,	Billy Butts,	2012-11-15 15:16:16,	0,	5,	0,	0,	5,
1,	2,	1,	BlowyAsteroid,	2012-02-03 04:37:33,	67,	19,	2,	0,	27,
1,	2,	1,	User7980,	2011-11-25 08:45:41,	0,	15,	1,	0,	11,
1,	2,	1,	User32999,	2012-10-06 21:57:53,	34,	3,	0,	0,	15,
1,	2,	1,	User96989,	2012-10-01 12:02:35,	2,	1,	0,	0,	3,
1,	2,	1,	User96182,	2012-09-11 05:12:58,	9,	7,	0,	0,	16,
1,	2,	1,	User710171,	2012-09-09 01:22:10,	78,	2,	0,	0,	18,
1,	2,	1,	atrip3ro,	2011-10-07 14:02:06,	17,	26,	0,	0,	21,
1,	2,	1,	User135871,	2012-08-15 18:23:08,	3,	1,	0,	0,	4,
1,	2,	1,	Nishan Param,	2012-04-25 03:32:29,	2,	2,	1,	0,	5,
1,	2,	1,	LePaNo1831,	2012-07-01 11:37:29,	30,	7,	0,	0,	19,
1,	2,	1,	User44457,	2012-07-02 15:36:40,	8,	1,	1,	0,	10,
1,	2,	2,	basti1350,	2012-06-03 21:00:01,	44,	48,	4,	0,	30,
1,	2,	1,	User68826,	2012-06-06 20:47:15,	1,	3,	1,	0,	5,
1,	2,	1,	User83980,	2012-04-15 07:13:22,	65,	9,	0,	0,	24,
1,	2,	1,	calwestinsulation@live.com,	2012-03-20 04:53:53,	2,	8,	0,	0,	10,
1,	2,	1,	User50218,	2012-05-07 19:30:56,	2,	2,	0,	0,	4,
1,	2,	1,	User678055,	2012-05-15 07:29:09,	2,	1,	0,	0,	3,
1,	2,	1,	Digmacdiggydoo,	2012-05-04 18:06:41,	15,	11,	0,	0,	20,
1,	2,	1,	User89931,	2012-05-12 05:36:42,	2,	3,	0,	0,	5,
1,	2,	1,	User67411,	2012-05-08 08:17:44,	3,	2,	0,	0,	5,
1,	2,	1,	User40483,	2012-04-11 04:47:44,	3,	3,	0,	0,	6,
1,	2,	1,	User66967,	2012-05-02 22:56:28,	3,	1,	0,	0,	4,
1,	2,	1,	User7825,	2011-08-08 18:36:20,	7,	6,	1,	0,	14,
1,	2,	2,	User26004,	2012-04-19 01:22:54,	1,	1,	3,	0,	5,
1,	2,	1,	Daniece Hale,	2012-04-10 05:03:55,	2,	7,	0,	0,	9,
1,	2,	1,	User75660,	2012-04-08 05:05:59,	1,	1,	0,	0,	2,
1,	2,	1,	mahendra_bhan,	2012-04-04 20:12:14,	115,	4,	0,	0,	24,
1,	2,	1,	aaa14021984,	2012-03-07 17:19:03,	2,	9,	0,	0,	11,
1,	2,	1,	i am jay wye,	2011-08-19 16:50:58,	137,	104,	30,	0,	53,
1,	2,	1,	Adrian Johnson,	2013-12-13 14:04:59,	57,	5,	0,	0,	19,
1,	2,	1,	Cesar Cruz,	2013-12-13 23:06:32,	48,	3,	0,	0,	16,
1,	2,	1,	swiftie1322,	2013-12-13 03:05:00,	45,	9,	0,	0,	22,
1,	2,	1,	stm201402,	2013-12-10 23:16:19,	57,	4,	0,	0,	18,
1,	2,	1,	Marissa Parker,	2013-12-13 20:58:57,	26,	1,	0,	0,	12,
1,	2,	1,	User539616,	2013-12-12 16:00:21,	48,	3,	0,	0,	16,
1,	2,	1,	Rustam Kaunas,	2013-12-13 16:37:38,	30,	1,	0,	0,	13,
1,	2,	1,	Yamana Habazz,	2013-12-13 00:35:26,	52,	2,	0,	0,	16,
1,	2,	1,	Zyla Navarra,	2013-12-12 22:03:37,	20,	1,	0,	0,	12,
1,	2,	1,	Zac Whitcomb,	2013-12-12 15:12:48,	48,	2,	0,	0,	15,
1,	2,	1,	Leandro Avellar,	2013-08-27 13:59:51,	2,	3,	0,	0,	5,
1,	2,	1,	Pholt@challoners ,	2013-06-27 09:08:21,	73,	34,	5,	1,	34,
1,	2,	1,	SqootzCo,	2013-01-21 04:48:15,	93,	78,	0,	0,	34,
1,	2,	1,	Brandy Dexter,	2013-08-16 18:00:24,	44,	1,	0,	0,	14,
1,	2,	1,	Marissa Flores,	2013-08-15 22:53:03,	30,	3,	0,	0,	15,
1,	2,	1,	Olivia Hamrick,	2013-08-15 18:30:31,	28,	2,	0,	0,	13,
1,	2,	1,	unknown user,	2013-05-31 01:52:12,	110,	19,	0,	0,	30,
1,	2,	2,	Tavis Yang,	2013-05-27 03:11:28,	27,	25,	0,	0,	22,
1,	2,	1,	Ghost Snipper,	2013-06-06 12:49:30,	110,	21,	1,	0,	32,
1,	2,	2,	Edvard Cheung,	2013-05-27 03:12:37,	46,	14,	0,	0,	23,
1,	2,	1,	jbeaner96,	2013-06-04 03:11:03,	69,	18,	5,	2,	32,
1,	2,	1,	User541016,	2013-05-27 09:07:05,	127,	81,	3,	0,	41,
1,	2,	1,	Ákos Balás,	2013-07-23 12:46:31,	17,	8,	0,	0,	18,
1,	2,	1,	Elijah Harmon(old),	2013-07-31 23:16:12,	83,	4,	0,	0,	21,
1,	2,	1,	Hripee Khawlhring,	2013-05-31 19:35:05,	12,	3,	0,	0,	13,
1,	2,	1,	Yaroslav Yaroslav,	2013-07-28 09:40:39,	3,	1,	0,	0,	4,
1,	2,	1,	User721691,	2013-06-15 19:26:24,	7,	2,	0,	0,	9,
1,	2,	1,	Fernando Arnez,	2013-07-16 23:34:24,	45,	3,	0,	0,	16,
1,	2,	1,	Vinod_Shabadi,	2013-07-22 07:36:23,	0,	6,	0,	0,	6,
1,	2,	1,	Sasid@touch,	2013-05-13 12:29:23,	82,	22,	2,	0,	30,
1,	2,	1,	Shanny Mok,	2013-05-08 08:09:32,	160,	38,	0,	0,	37,
1,	2,	1,	User_123456,	2013-05-09 13:08:34,	84,	27,	1,	0,	29,
1,	2,	1,	User234386,	2013-06-07 15:04:59,	137,	37,	0,	0,	34,
1,	2,	1,	User49873,	2013-06-13 14:19:52,	92,	26,	0,	0,	29,
1,	2,	1,	User9928047,	2013-05-08 08:19:50,	99,	47,	1,	0,	32,
1,	2,	2,	kevin kim,	2013-05-07 09:46:19,	115,	39,	0,	0,	32,
1,	2,	1,	CheeSiang,	2013-05-03 09:06:49,	80,	80,	0,	0,	34,
1,	2,	1,	Wesly Ho Wei Haen,	2013-05-03 06:55:32,	149,	49,	0,	0,	36,
1,	2,	1,	john paul wallway,	2013-07-16 23:26:15,	71,	4,	0,	0,	20,
1,	2,	1,	Keith Rawson,	2013-07-16 23:33:47,	48,	4,	0,	0,	17,
1,	2,	1,	SeanGuzzardo,	2013-07-16 23:33:58,	19,	4,	0,	0,	14,
1,	2,	1,	Omer Veliyev,	2013-07-09 14:42:27,	0,	1,	1,	0,	2,
1,	2,	1,	User53506,	2013-07-07 03:59:05,	2,	1,	1,	0,	4,
1,	2,	1,	User01661,	2013-06-20 11:13:12,	25,	3,	0,	0,	14,
1,	2,	1,	James Bottom,	2013-06-15 19:49:39,	47,	12,	0,	0,	23,
1,	2,	1,	Allen Joseph,	2013-06-16 04:17:50,	29,	2,	0,	0,	13,
1,	2,	1,	Cj Barcenas,	2013-06-15 19:49:21,	1,	1,	0,	0,	2,
1,	2,	1,	Jared Borner,	2013-06-15 19:42:06,	5,	2,	0,	0,	7,
1,	2,	1,	TheBigAUSC,	2013-06-15 19:46:35,	1,	4,	0,	0,	5,
1,	2,	1,	Paul Mitre,	2013-06-15 20:26:50,	1,	1,	0,	0,	2,
1,	2,	1,	La corsaire,	2013-05-14 21:51:14,	76,	64,	1,	0,	32,
1,	2,	1,	R. Lumberjack,	2013-06-09 06:58:52,	4,	1,	1,	0,	6,
1,	2,	2,	User80340,	2013-06-08 18:03:18,	0,	1,	0,	0,	1,
1,	2,	1,	Tammy Shih,	2013-06-02 03:55:58,	0,	1,	0,	0,	1,
1,	2,	1,	Lawrence Hung,	2013-06-02 04:02:09,	2,	1,	0,	0,	3,
1,	1,	1,	User54838,	2014-01-09 17:26:58,	20,	1,	0,	0,	12,
1,	1,	1,	fritsyrules,	2013-11-06 13:30:48,	69,	4,	0,	0,	19,
1,	1,	1,	User931555,	2014-01-09 10:12:00,	16,	1,	0,	0,	11,
1,	1,	1,	User95784,	2014-01-09 07:20:40,	20,	1,	0,	0,	12,
1,	1,	1,	User464237,	2013-12-11 02:59:50,	20,	2,	0,	0,	13,
1,	1,	1,	User811823,	2014-01-08 19:22:48,	20,	1,	0,	0,	12,
1,	1,	1,	Callum Burridge,	2014-01-08 14:48:00,	20,	1,	0,	0,	12,
1,	1,	1,	Emma Andreassen,	2014-01-08 13:27:43,	20,	1,	0,	0,	12,
1,	1,	1,	User71255,	2013-05-15 07:49:43,	16,	2,	0,	0,	12,
1,	1,	1,	derek schenck,	2013-11-28 15:16:12,	71,	21,	0,	0,	27,
1,	1,	1,	User688291,	2014-01-07 23:11:57,	20,	2,	0,	0,	13,
1,	1,	1,	Razvan A4,	2014-01-07 17:22:41,	20,	1,	0,	0,	12,
1,	1,	1,	Sean Tomonari,	2014-01-01 20:02:35,	20,	2,	0,	0,	13,
1,	1,	1,	User763183,	2014-01-07 14:23:34,	20,	1,	0,	0,	12,
1,	1,	1,	User73163,	2014-01-07 06:55:29,	20,	1,	0,	0,	12,
1,	1,	1,	User41234,	2013-12-30 15:54:33,	21,	10,	0,	0,	21,
1,	1,	1,	User77868,	2014-01-06 12:37:16,	20,	1,	0,	0,	12,
1,	1,	1,	User680289,	2014-01-06 08:09:29,	20,	1,	0,	0,	12,
1,	1,	1,	Valat Daniel,	2014-01-06 02:31:38,	15,	1,	0,	0,	11,
1,	1,	1,	Ben Goltz,	2014-01-05 05:07:59,	16,	2,	0,	0,	12,
1,	1,	1,	Courtney Goldstein,	2014-01-06 05:02:52,	20,	1,	0,	0,	12,
1,	1,	1,	Monique Davidson,	2013-12-30 00:37:45,	20,	3,	0,	0,	14,
1,	1,	1,	User575628,	2014-01-05 16:05:04,	20,	1,	0,	0,	12,
1,	1,	1,	User021299,	2014-01-05 07:05:48,	20,	1,	0,	0,	12,
1,	1,	1,	Genesis John Martinez,	2014-01-05 10:00:49,	16,	1,	0,	0,	11,
1,	1,	1,	Abbey Purvis,	2014-01-05 06:35:06,	20,	1,	0,	0,	12,
